Datetime,Epochs,Voltage,T_15_pv1,T_15_pv2,T_17_pv1,T_17_pv2,T_19_pv1,T_19_pv2,T_14_pv1,T_14_pv2,Hour
2025-02-15 21:00:00,1739655349.1263428,4.1549999710000005,-0.390625,-0.84375,1.46875,3.296875,-1.828125,-1.59375,1.578125,2.84375,21
2025-02-15 22:00:00,1739659080.1199973,4.170666694333334,-0.8958333333333334,-1.3333333333333333,0.9583333333333334,2.3958333333333335,-2.3958333333333335,-2.1666666666666665,0.7083333333333334,1.8541666666666667,22
2025-02-15 23:00:00,1739662513.6472487,4.141000032,-1.40625,-1.84375,0.484375,1.6875,-2.921875,-2.78125,0.015625,1.0625,23
2025-02-16 00:00:00,1739665657.1916893,4.135999997333333,-1.6458333333333333,-2.0625,0.16666666666666666,1.1875,-3.2708333333333335,-3.0625,-0.4583333333333333,0.5,0
2025-02-16 01:00:00,1739669677.4553819,4.12750005675,-1.8125,-2.28125,-0.0625,0.5625,-3.46875,-3.265625,-0.671875,-0.078125,1
2025-02-16 02:00:00,1739672811.2877352,4.130666732666667,-2.0,-2.4583333333333335,-0.3125,0.10416666666666667,-3.625,-3.4583333333333335,-1.1666666666666667,-0.5625,2
2025-02-16 03:00:00,1739677288.8495553,4.144000053333333,-2.3333333333333335,-2.8333333333333335,-0.6875,-0.5,-4.020833333333333,-3.8541666666666665,-1.6875,-1.1666666666666667,3
2025-02-16 04:00:00,1739680274.1980467,4.135333378666667,-2.4791666666666665,-2.9583333333333335,-0.9375,-0.75,-4.1875,-4.0,-1.8958333333333333,-1.4583333333333333,4
2025-02-16 05:00:00,1739684006.8686993,4.109000087,-2.6484375,-3.109375,-1.15625,-1.0625,-4.328125,-4.1875,-2.203125,-1.671875,5
2025-02-16 06:00:00,1739687440.0908737,4.109333356666666,-2.75,-3.25,-1.3541666666666667,-1.25,-4.479166666666667,-4.3125,-2.3541666666666665,-1.8333333333333333,6
2025-02-16 07:00:00,1739691175.8625479,4.108500004,-2.625,-3.140625,-1.09375,-1.21875,-4.40625,-4.234375,-2.046875,-1.765625,7
2025-02-16 08:00:00,1739694774.5451968,4.151000142,-2.15625,-2.78125,0.125,-0.625,-3.96875,-3.859375,-0.234375,-1.046875,8
2025-02-16 09:00:00,1739698512.7350495,4.225333372666667,-1.5208333333333333,-2.1666666666666665,1.5208333333333333,0.7291666666666666,-3.25,-3.1666666666666665,3.0416666666666665,1.0833333333333333,9
2025-02-16 10:00:00,1739702096.932441,4.231333414666667,-0.9166666666666666,-1.6041666666666667,2.2916666666666665,2.9166666666666665,-2.6041666666666665,-2.4375,5.458333333333333,4.145833333333333,10
2025-02-16 11:00:00,1739705531.3580515,4.23999989025,-0.265625,-0.8125,2.5,5.453125,-1.8125,-1.53125,7.078125,7.546875,11
2025-02-16 12:00:00,1739709095.8759456,4.24599993225,0.28125,-0.171875,2.40625,6.03125,-1.0625,-0.640625,7.03125,8.890625,12
2025-02-16 13:00:00,1739712688.9205632,4.2449998855,0.765625,0.375,2.515625,6.21875,-0.4375,0.078125,6.609375,9.046875,13
2025-02-16 14:00:00,1739716257.772938,4.237999916,0.984375,0.515625,2.5625,5.171875,-0.0625,0.484375,5.75,7.609375,14
2025-02-16 15:00:00,1739719385.4775636,4.231333255666667,1.0,0.5,2.4166666666666665,4.3125,0.0625,0.5208333333333334,4.875,6.270833333333333,15
2025-02-16 16:00:00,1739723417.1435657,4.204500079000001,0.84375,0.265625,2.21875,3.53125,-0.09375,0.265625,3.953125,4.96875,16
2025-02-16 17:00:00,1739726996.2516074,4.1964999435,0.59375,0.046875,1.96875,3.0,-0.421875,-0.078125,3.265625,4.203125,17
2025-02-16 18:00:00,1739730579.3311527,4.184500098,0.234375,-0.34375,1.640625,2.46875,-0.875,-0.5625,2.578125,3.421875,18
2025-02-16 19:00:00,1739734158.837594,4.1740000245,-0.203125,-0.75,1.28125,1.921875,-1.40625,-1.203125,1.84375,2.640625,19
2025-02-16 20:00:00,1739737290.2650902,4.182666778333334,-0.5625,-1.1666666666666667,0.9166666666666666,1.4791666666666667,-1.8958333333333333,-1.7291666666666667,1.1666666666666667,1.9583333333333333,20
2025-02-16 21:00:00,1739741172.248389,4.196666558333334,-0.9791666666666666,-1.5625,0.4791666666666667,0.875,-2.4791666666666665,-2.3125,0.5416666666666666,1.1458333333333333,21
2025-02-16 22:00:00,1739744905.4868262,4.1595000025,-1.390625,-2.015625,0.078125,0.359375,-2.96875,-2.875,-0.265625,0.4375,22
2025-02-16 23:00:00,1739748487.5424721,4.154999971,-1.765625,-2.390625,-0.203125,-0.140625,-3.4375,-3.328125,-0.8125,-0.15625,23
2025-02-17 00:00:00,1739752070.1198711,4.13549995425,-2.0,-2.671875,-0.46875,-0.53125,-3.78125,-3.71875,-1.234375,-0.734375,0
2025-02-17 01:00:00,1739755651.8069022,4.132499933,-2.140625,-2.796875,-0.625,-0.78125,-3.96875,-3.96875,-1.453125,-1.140625,1
2025-02-17 02:00:00,1739759232.9565916,4.127499938,-2.28125,-2.984375,-0.75,-1.015625,-4.1875,-4.15625,-1.78125,-1.4375,2
2025-02-17 03:00:00,1739762666.1588917,4.125333309,-2.3541666666666665,-3.125,-0.9166666666666666,-1.25,-4.291666666666667,-4.3125,-1.9375,-1.6875,3
2025-02-17 04:00:00,1739766397.0395155,4.11500012875,-2.359375,-3.109375,-1.015625,-1.421875,-4.296875,-4.3125,-2.0625,-1.828125,4
2025-02-17 05:00:00,1739769978.8649569,4.11350011825,-2.28125,-2.96875,-1.0,-1.46875,-4.1875,-4.1328125,-2.0625,-1.875,5
2025-02-17 06:00:00,1739773561.2325296,4.1180001495,-2.15625,-2.84375,-1.046875,-1.46875,-4.0,-3.890625,-1.875,-1.859375,6
2025-02-17 07:00:00,1739777144.756499,4.122500062,-1.875,-2.5,-0.921875,-1.359375,-3.671875,-3.53125,-1.75,-1.65625,7
2025-02-17 08:00:00,1739780728.8236794,4.12399995325,-1.390625,-2.03125,-0.65625,-1.15625,-3.109375,-2.9375,-1.28125,-1.34375,8
2025-02-17 09:00:00,1739784309.6285887,4.127500057,-0.90625,-1.53125,-0.359375,-0.875,-2.421875,-2.203125,-0.765625,-0.859375,9
2025-02-17 10:00:00,1739787894.0563793,4.127000093,-0.625,-1.21875,-0.25,-0.71875,-1.96875,-1.6875,-0.53125,-0.59375,10
2025-02-17 11:00:00,1739791479.0114036,4.121999979,-0.296875,-0.828125,-0.046875,-0.484375,-1.453125,-1.1484375,-0.109375,-0.25,11
2025-02-17 12:00:00,1739795071.3754017,4.188999891,-0.21875,-0.765625,0.0,1.0234375,-1.25,-0.890625,0.484375,1.28125,12
2025-02-17 13:00:00,1739798661.8632357,4.237499833,-0.0625,-0.375,0.21875,6.1484375,-1.03125,-0.46875,2.46875,6.71875,13
2025-02-17 14:00:00,1739802235.5885026,4.240999937,0.234375,0.03125,0.359375,9.234375,-0.78125,-0.03125,3.59375,10.453125,14
2025-02-17 15:00:00,1739805809.5965843,4.23749995225,0.4375,0.21875,0.578125,8.328125,-0.546875,0.1875,3.65625,9.921875,15
2025-02-17 16:00:00,1739809393.890082,4.22100007525,0.328125,0.078125,0.640625,6.375,-0.5625,0.046875,3.1328125,7.703125,16
2025-02-17 17:00:00,1739812520.4915285,4.203999996,0.16666666666666666,-0.1875,0.625,5.125,-0.7708333333333334,-0.2708333333333333,2.5833333333333335,6.166666666666667,17
2025-02-17 18:00:00,1739817446.741706,4.183499932,-0.046875,-0.5,0.484375,3.796875,-1.125,-0.703125,1.734375,4.421875,18
2025-02-17 19:00:00,1739821027.6354454,4.17449998825,-0.203125,-0.6875,0.40625,3.015625,-1.359375,-1.015625,1.265625,3.46875,19
2025-02-17 20:00:00,1739824607.7161803,4.17050003975,-0.328125,-0.828125,0.328125,2.4375,-1.5625,-1.203125,0.8671875,2.765625,20
2025-02-17 21:00:00,1739828189.2942734,4.16050004925,-0.40625,-0.890625,0.203125,1.890625,-1.65625,-1.328125,0.53125,2.09375,21
2025-02-17 22:00:00,1739831323.4985163,4.153999805,-0.4375,-0.9375,0.16666666666666666,1.6041666666666667,-1.75,-1.3958333333333333,0.2708333333333333,1.7083333333333333,22
2025-02-17 23:00:00,1739835353.9001043,4.1504999395,-0.515625,-1.03125,0.03125,1.265625,-1.859375,-1.546875,0.0625,1.3125,23
2025-02-18 00:00:00,1739838935.3939571,4.14050006825,-0.609375,-1.140625,-0.0625,0.890625,-1.9375,-1.671875,-0.15625,0.90625,0
2025-02-18 01:00:00,1739842966.5239146,4.135333378666666,-0.7083333333333334,-1.2083333333333333,-0.125,0.625,-2.0625,-1.75,-0.375,0.5625,1
2025-02-18 02:00:00,1739846100.5737128,4.1340000625,-0.78125,-1.28125,-0.21875,0.40625,-2.15625,-1.84375,-0.5,0.34375,2
2025-02-18 03:00:00,1739849683.3581388,4.11100006125,-0.8125,-1.328125,-0.328125,0.1875,-2.21875,-1.953125,-0.65625,0.109375,3
2025-02-18 04:00:00,1739853264.428628,4.122500062,-0.90625,-1.4375,-0.390625,0.03125,-2.296875,-2.0,-0.828125,-0.09375,4
2025-02-18 05:00:00,1739857294.0891874,4.109333515333334,-1.0416666666666667,-1.5833333333333333,-0.5,-0.2708333333333333,-2.4166666666666665,-2.1666666666666665,-1.0,-0.375,5
2025-02-18 06:00:00,1739860878.035635,4.107999960666667,-1.0833333333333333,-1.5833333333333333,-0.5833333333333334,-0.3958333333333333,-2.4791666666666665,-2.1875,-1.125,-0.5416666666666666,6
2025-02-18 07:00:00,1739863565.6525745,4.107333342666666,-0.9791666666666666,-1.4791666666666667,-0.5,-0.3541666666666667,-2.375,-2.0833333333333335,-1.0208333333333333,-0.5208333333333334,7
2025-02-18 08:00:00,1739867599.0118377,4.124500036000001,-0.484375,-1.109375,-0.109375,-0.09375,-1.828125,-1.53125,-0.421875,-0.171875,8
2025-02-18 09:00:00,1739871192.6387362,4.15699994525,0.046875,-0.5625,0.59375,0.640625,-1.1875,-0.84375,0.984375,0.8125,9
2025-02-18 10:00:00,1739874784.8011382,4.23100006575,0.34375,-0.125,1.578125,2.65625,-0.75,-0.375,3.4375,3.1875,10
2025-02-18 11:00:00,1739878514.376187,4.243333339666667,0.7916666666666666,0.3125,1.9166666666666667,5.4375,-0.2916666666666667,0.125,5.833333333333333,6.708333333333333,11
2025-02-18 12:00:00,1739881941.3622751,4.235499978,1.0625,0.6875,1.953125,8.78125,0.0625,0.53125,7.15625,10.40625,12
2025-02-18 13:00:00,1739885364.9520042,4.248666604333334,1.2916666666666667,1.0208333333333333,2.0625,11.0,0.3333333333333333,0.9166666666666666,7.604166666666667,12.958333333333334,13
2025-02-18 14:00:00,1739889091.138464,4.2454999685,1.421875,1.15625,2.21875,12.03125,0.546875,1.125,7.21875,13.953125,14
2025-02-18 15:00:00,1739893110.821643,4.23999993,1.4375,1.0625,2.1458333333333335,11.9375,0.53125,1.0208333333333333,6.083333333333333,13.666666666666666,15
2025-02-18 16:00:00,1739896261.975935,4.22049999225,1.078125,0.765625,2.0,9.109375,0.171875,0.65625,4.9375,10.40625,16
2025-02-18 17:00:00,1739899973.5079424,4.1906666753333335,0.5625,0.14583333333333334,1.4791666666666667,6.8125,-0.4583333333333333,-0.125,3.5,7.416666666666667,17
2025-02-18 18:00:00,1739903854.795852,4.178666591333333,0.0,-0.4375,1.0625,5.0625,-1.125,-0.8333333333333334,2.5,5.208333333333333,18
2025-02-18 19:00:00,1739906991.9876654,4.16999995675,-0.359375,-0.8125,0.734375,3.984375,-1.5625,-1.328125,1.5390625,3.9375,19
2025-02-18 20:00:00,1739910570.7922778,4.16900002925,-0.90625,-1.328125,0.328125,2.9375,-2.1875,-1.90625,0.6875,2.671875,20
2025-02-18 21:00:00,1739914150.5748515,4.1764999625,-1.40625,-1.8125,0.0,2.078125,-2.765625,-2.5625,-0.015625,1.640625,21
2025-02-18 22:00:00,1739917733.4189916,4.14649987175,-1.75,-2.171875,-0.296875,1.390625,-3.28125,-3.0625,-0.65625,0.828125,22
2025-02-18 23:00:00,1739921465.1768265,4.1600001650000005,-2.1458333333333335,-2.5833333333333335,-0.625,0.7083333333333334,-3.75,-3.5416666666666665,-1.25,0.08333333333333333,23
2025-02-19 00:00:00,1739925050.1124458,4.150666713333333,-2.4375,-2.8541666666666665,-0.9583333333333334,0.125,-4.145833333333333,-3.9375,-1.7708333333333333,-0.5625,0
2025-02-19 01:00:00,1739928932.9209166,4.140000025333333,-2.7083333333333335,-3.2291666666666665,-1.2916666666666667,-0.4375,-4.541666666666667,-4.375,-2.2916666666666665,-1.2083333333333333,1
2025-02-19 02:00:00,1739931916.8572934,4.1320001280000005,-3.0416666666666665,-3.5625,-1.5833333333333333,-0.8333333333333334,-4.895833333333333,-4.770833333333333,-2.6666666666666665,-1.6666666666666667,2
2025-02-19 03:00:00,1739936096.855747,4.120666662666667,-3.3333333333333335,-3.875,-2.0416666666666665,-1.375,-5.333333333333333,-5.208333333333333,-3.375,-2.375,3
2025-02-19 04:00:00,1739938336.231004,4.11500001,-3.5625,-4.09375,-2.21875,-1.6875,-5.59375,-5.46875,-3.65625,-2.625,4
2025-02-19 05:00:00,1739942817.7561746,4.11349999925,-4.09375,-4.640625,-2.71875,-2.234375,-6.1875,-6.015625,-4.234375,-3.1875,5
2025-02-19 06:00:00,1739945953.386959,4.1233332953333335,-4.291666666666667,-4.875,-2.875,-2.625,-6.458333333333333,-6.270833333333333,-4.5625,-3.6041666666666665,6
2025-02-19 07:00:00,1739950004.382946,4.13999998575,-3.40625,-4.65625,-0.6796875,-2.609375,-6.0625,-6.15625,-2.453125,-3.4375,7
2025-02-19 08:00:00,1739953597.4428637,4.218500018,-2.921875,-4.25,1.375,-1.875,-5.421875,-5.734375,1.640625,-1.9375,8
2025-02-19 09:00:00,1739957035.8284285,4.235999902,-2.5625,-3.7291666666666665,2.4166666666666665,-0.6666666666666666,-4.854166666666667,-5.125,4.447916666666667,0.3958333333333333,9
2025-02-19 10:00:00,1739960324.3212385,4.238666693333333,-2.1875,-3.1458333333333335,3.125,1.3958333333333333,-4.3125,-4.395833333333333,6.8125,3.4166666666666665,10
2025-02-19 11:00:00,1739963902.3221874,4.237999916,-1.6041666666666667,-2.375,3.2708333333333335,5.010416666666667,-3.625,-3.5,9.104166666666666,7.770833333333333,11
2025-02-19 12:00:00,1739967926.4532225,4.23500001425,-0.875,-1.484375,2.96875,9.3125,-2.640625,-2.265625,10.0,12.3125,12
2025-02-19 13:00:00,1739971505.2062423,4.23999989025,-0.359375,-0.765625,3.03125,12.828125,-1.953125,-1.34375,10.328125,15.859375,13
2025-02-19 14:00:00,1739975076.5580113,4.242499947500001,-0.015625,-0.265625,3.15625,15.328125,-1.40625,-0.671875,10.03125,18.21875,14
2025-02-19 15:00:00,1739978205.0847466,4.2446665763333336,0.22916666666666666,-0.125,3.1875,15.458333333333334,-1.0625,-0.4375,8.979166666666666,18.0625,15
2025-02-19 16:00:00,1739981336.9374003,4.216000080000001,0.09375,-0.09375,3.0625,12.875,-1.09375,-0.25,7.75,15.1875,16
2025-02-19 17:00:00,1739985819.8398168,4.1794999834999995,-0.53125,-0.8125,2.609375,9.640625,-1.734375,-1.140625,6.125,11.3125,17
2025-02-19 18:00:00,1739989396.5729282,4.1649999615,-0.859375,-1.21875,2.171875,7.84375,-2.25,-1.75,4.78125,9.046875,18
2025-02-19 19:00:00,1739992976.6190279,4.15999996625,-1.125,-1.546875,1.75,6.34375,-2.640625,-2.21875,3.609375,7.140625,19
2025-02-19 20:00:00,1739997004.3469262,4.1487999914,-1.4375,-1.9,1.2875,4.9125,-3.075,-2.6875,2.4625,5.35,20
2025-02-19 21:00:00,1740001032.9188328,4.14399993375,-1.78125,-2.21875,0.796875,3.71875,-3.46875,-3.125,1.453125,3.84375,21
2025-02-19 22:00:00,1740005060.9206553,4.138000011333333,-2.125,-2.625,0.3541666666666667,2.7916666666666665,-3.875,-3.5833333333333335,0.6041666666666666,2.6875,22
2025-02-19 23:00:00,1740008193.9412627,4.1289999485,-2.46875,-2.921875,-0.046875,2.078125,-4.3125,-4.0,-0.125,1.84375,23
2025-02-20 00:00:00,1740012223.8821816,4.1280000205,-2.875,-3.25,-0.5,1.25,-4.78125,-4.46875,-0.34375,0.84375,0
2025-02-20 01:00:00,1740016257.5186431,4.138000011500001,-3.0625,-3.5625,-0.71875,0.59375,-5.09375,-4.84375,-1.5625,0.0625,1
2025-02-20 02:00:00,1740018944.556099,4.117500067,-3.21875,-3.625,-1.0625,0.1875,-5.265625,-5.03125,-1.875,-0.390625,2
2025-02-20 03:00:00,1740022525.6201591,4.10649991075,-3.421875,-3.859375,-1.3125,-0.328125,-5.515625,-5.265625,-2.296875,-1.015625,3
2025-02-20 04:00:00,1740025658.7688732,4.104000092,-3.6041666666666665,-4.020833333333333,-1.6041666666666667,-0.625,-5.6875,-5.5,-2.7291666666666665,-1.4791666666666667,4
2025-02-20 05:00:00,1740029689.3434486,4.1009999517499995,-3.828125,-4.203125,-1.9375,-1.109375,-5.96875,-5.734375,-3.25,-2.015625,5
2025-02-20 06:00:00,1740033727.9476404,4.140000105,-3.75,-4.34375,-1.625,-1.53125,-6.0,-5.875,-3.25,-2.4375,6
2025-02-20 07:00:00,1740036884.329631,4.147000074,-2.890625,-4.0625,0.6171875,-1.359375,-5.5,-5.640625,-0.703125,-2.015625,7
2025-02-20 08:00:00,1740040475.7073429,4.2235001325,-2.15625,-3.46875,2.59375,-0.546875,-4.5625,-4.921875,3.359375,-0.21875,8
2025-02-20 09:00:00,1740044058.1342084,4.23749995225,-1.359375,-2.59375,3.53125,1.015625,-3.546875,-3.8125,5.765625,2.390625,9
2025-02-20 10:00:00,1740047643.2559364,4.2364999055000006,-0.578125,-1.71875,3.953125,3.421875,-2.5,-2.59375,7.171875,5.125,10
2025-02-20 11:00:00,1740051243.1355524,4.24349999425,0.140625,-0.90625,3.765625,6.484375,-1.578125,-1.46875,8.21875,8.234375,11
2025-02-20 12:00:00,1740054837.8792043,4.23549985875,0.734375,-0.046875,3.578125,9.5,-0.796875,-0.453125,8.671875,11.0,12
2025-02-20 13:00:00,1740058408.698559,4.24850010875,1.171875,0.390625,3.6875,12.265625,-0.15625,0.359375,8.859375,13.484375,13
2025-02-20 14:00:00,1740061981.4819355,4.23699986925,1.546875,0.78125,3.828125,13.828125,0.296875,0.9375,8.515625,14.84375,14
2025-02-20 15:00:00,1740065559.154942,4.24149990075,1.6875,0.921875,3.875,13.015625,0.546875,1.09375,7.78125,13.96875,15
2025-02-20 16:00:00,1740069137.290122,4.2254999875,1.453125,0.78125,3.609375,9.828125,0.34375,1.046875,6.421875,10.625,16
2025-02-20 17:00:00,1740072717.4058056,4.2114999292499995,0.9375,0.21875,3.1875,7.703125,-0.21875,0.265625,5.1953125,8.234375,17
2025-02-20 18:00:00,1740075851.4922132,4.2013333636666665,0.6041666666666666,-0.14583333333333334,2.7708333333333335,6.291666666666667,-0.625,-0.25,4.1875,6.479166666666667,18
2025-02-20 19:00:00,1740079884.4494655,4.187000036,0.15625,-0.5625,2.265625,4.90625,-1.109375,-0.828125,3.109375,4.828125,19
2025-02-20 20:00:00,1740083463.47465,4.16699993575,-0.203125,-0.875,1.796875,3.828125,-1.53125,-1.28125,2.203125,3.53125,20
2025-02-20 21:00:00,1740087191.4802368,4.152666568333333,-0.5833333333333334,-1.2083333333333333,1.3125,2.8958333333333335,-1.9583333333333333,-1.7291666666666667,1.3958333333333333,2.4583333333333335,21
2025-02-20 22:00:00,1740090623.9454787,4.161999940499999,-0.9375,-1.546875,0.921875,2.296875,-2.46875,-2.21875,0.796875,1.796875,22
2025-02-20 23:00:00,1740094654.8275833,4.161999940499999,-1.34375,-1.90625,0.40625,1.4375,-2.96875,-2.75,0.03125,1.0,23
2025-02-21 00:00:00,1740097792.630969,4.1310000415,-1.625,-2.15625,0.03125,1.0,-3.3125,-3.125,-0.5,0.40625,0
2025-02-21 01:00:00,1740100927.7004318,4.112666766333334,-1.9791666666666667,-2.4375,-0.2916666666666667,0.5625,-3.6875,-3.5,-1.0833333333333333,-0.08333333333333333,1
2025-02-21 02:00:00,1740104956.737543,4.120000005,-2.359375,-2.796875,-0.71875,-0.03125,-4.109375,-3.9375,-1.53125,-0.75,2
2025-02-21 03:00:00,1740108987.3404934,4.10800012,-2.6875,-3.125,-1.1458333333333333,-0.5625,-4.541666666666667,-4.354166666666667,-2.3333333333333335,-1.3958333333333333,3
2025-02-21 04:00:00,1740112269.9740288,4.118000189333333,-2.9791666666666665,-3.3333333333333335,-1.4583333333333333,-0.8958333333333334,-4.833333333333333,-4.645833333333333,-2.7083333333333335,-1.8541666666666667,4
2025-02-21 05:00:00,1740115255.520426,4.105999947,-3.0,-3.2708333333333335,-1.6458333333333333,-1.1875,-4.895833333333333,-4.666666666666667,-2.9375,-2.0833333333333335,5
2025-02-21 06:00:00,1740118840.9849024,4.106666565333334,-2.8333333333333335,-3.1041666666666665,-1.6041666666666667,-1.2916666666666667,-4.666666666666667,-4.375,-2.5833333333333335,-2.1666666666666665,6
2025-02-21 07:00:00,1740122889.2563577,4.126999974249999,-1.875,-2.578125,0.0078125,-0.9375,-3.859375,-3.65625,-0.765625,-1.484375,7
2025-02-21 08:00:00,1740126012.01741,4.135999997333333,-1.1666666666666667,-1.9583333333333333,0.5416666666666666,-0.5208333333333334,-3.0,-2.8333333333333335,0.4375,-0.6041666666666666,8
2025-02-21 09:00:00,1740130046.78552,4.1694999930000005,-0.125,-0.953125,1.25,0.421875,-1.71875,-1.453125,1.671875,0.859375,9
2025-02-21 10:00:00,1740133633.3177629,4.23549985875,0.875,0.234375,2.1875,1.9375,-0.421875,0.0,3.09375,2.546875,10
2025-02-21 11:00:00,1740136313.1862516,4.2430000305,1.5,0.984375,2.625,2.71875,0.375,0.9375,3.9375,3.5625,11
2025-02-21 12:00:00,1740140798.1195374,4.24449992175,2.25,1.734375,2.984375,3.109375,1.453125,2.078125,4.1875,4.09375,12
2025-02-21 13:00:00,1740144379.4767606,4.2449998855,2.703125,2.265625,3.34375,3.5,2.15625,2.828125,4.515625,4.515625,13
2025-02-21 14:00:00,1740147964.0342631,4.24100005625,2.9375,2.515625,3.484375,3.578125,2.53125,3.15625,4.578125,4.625,14
2025-02-21 15:00:00,1740151541.4559543,4.234999895,3.0,2.53125,3.546875,3.546875,2.625,3.234375,4.484375,4.5,15
2025-02-21 16:00:00,1740155128.3319817,4.21249985675,2.890625,2.34375,3.484375,3.375,2.515625,3.0625,4.4296875,4.265625,16
2025-02-21 17:00:00,1740159159.194601,4.190000057,2.75,2.1041666666666665,3.3125,3.1458333333333335,2.2708333333333335,2.6875,3.9166666666666665,3.8958333333333335,17
2025-02-21 18:00:00,1740162289.198248,4.1855000255,2.625,1.9375,3.171875,2.9375,2.078125,2.46875,3.59375,3.609375,18
2025-02-21 19:00:00,1740165871.3807347,4.1694999930000005,2.4375,1.78125,2.953125,2.6875,1.828125,2.1875,3.265625,3.265625,19
2025-02-21 20:00:00,1740169447.1509721,4.157999992000001,2.265625,1.53125,2.75,2.40625,1.609375,1.859375,2.90625,2.875,20
2025-02-21 21:00:00,1740173477.500987,4.146666685666666,1.7083333333333333,1.0208333333333333,2.2708333333333335,1.8541666666666667,0.9791666666666666,1.2291666666666667,2.1875,2.2083333333333335,21
2025-02-21 22:00:00,1740176610.8829117,4.149500012,1.4375,0.78125,1.921875,1.53125,0.546875,0.828125,1.75,1.796875,22
2025-02-21 23:00:00,1740180642.795833,4.134999990000001,1.25,0.6875,1.71875,1.28125,0.3125,0.625,1.5625,1.46875,23
2025-02-22 00:00:00,1740184226.7428694,4.128000021,0.96875,0.34375,1.46875,0.96875,-0.03125,0.21875,1.125,1.09375,0
2025-02-22 01:00:00,1740187360.8351603,4.119000077,0.578125,0.0,1.109375,0.609375,-0.4375,-0.2265625,0.609375,0.65625,1
2025-02-22 02:00:00,1740190968.031411,4.121999979,0.15625,-0.390625,0.671875,0.21875,-0.9375,-0.75,0.0625,0.1875,2
2025-02-22 03:00:00,1740195000.86984,4.1100000384,-0.2,-0.7375,0.275,-0.1875,-1.475,-1.2375,-0.45,-0.3875,3
2025-02-22 04:00:00,1740199024.0628343,4.10549998325,-0.53125,-1.03125,-0.0625,-0.484375,-1.859375,-1.6875,-0.96875,-0.84375,4
