Time,P_4_pv0,P_4_pv1,P_4_pv3,P_8_pv0,P_8_pv1,P_8_pv3,P_26_pv0,P_26_pv1,P_26_pv3,P_2_pv0,P_2_pv1,P_2_pv3
2025-03-16 02:00:00+00:00,3143.7186686666664,307.0426839333333,1.620257298,2369.6467286666666,231.53952536666665,2.0299625396666667,3330.2585446666667,325.3397929,1.8482331836666666,3289.077637,321.4910482,2.3693208693333334
2025-03-16 03:00:00+00:00,3158.881958,308.39409635,1.218856841,2383.00982675,232.75522995,1.6536394357500002,3347.94458025,326.94047545,1.48045921325,3300.7027587499997,322.50361635,2.00293111825
2025-03-16 04:00:00+00:00,3148.22839325,307.300140375,1.05056178575,2373.10827625,231.75019835,1.5065950155,3333.7194215,325.496810925,1.31900343275,3288.39550775,321.2642517,1.8903273345
2025-03-17 00:00:00+00:00,3204.213745,312.05760955,-1.1213971375,2431.572388,236.93470765,-0.61602345075,3404.4838865,331.7441101,-0.58329261825,3356.09747325,327.18987275,-0.122129947
2025-03-17 01:00:00+00:00,3119.4117435,303.71292115,-1.3922813832499998,2343.9906007500003,228.318428025,-0.95432338125,3311.4785764999997,322.60094449999997,-0.84709331375,3263.6884765,318.062477125,-0.478749387
2025-03-17 02:00:00+00:00,3118.3966065,303.469055175,-1.85148999075,2344.8695065,228.29040145,-1.44113335,3320.40399175,323.29961395,-1.3378114105,3262.55322275,317.783157375,-0.988275513
2025-03-17 03:00:00+00:00,3152.142334,306.69712830000003,-2.0273571015,2375.4383545,231.20763395,-1.6853932139999999,3346.1684569999998,325.7053223,-1.636541307,3295.262085,320.87095639999995,-1.2823644285
2025-03-17 04:00:00+00:00,3163.7915037499997,307.808029175,-2.09843671325,2387.92175275,232.3913269,-1.8111870885,3361.16387925,327.169746375,-1.63654127725,3310.16705325,322.2713852,-1.4342941045
2025-03-18 00:00:00+00:00,3091.6708985,299.918777475,-4.89521241175,2316.86199975,224.866954825,-4.42110395425,3273.723938,317.625694275,-4.75525140775,3229.791748,313.611961375,-3.98925256725
2025-03-18 01:00:00+00:00,3066.3652952499997,297.31798549999996,-5.36712276925,2286.16278075,221.791664125,-4.836345672749999,3248.03155525,314.966682425,-5.25427472575,3194.355713,309.98711395,-4.557156682
2025-03-18 02:00:00+00:00,3082.75927725,298.805938725,-5.69614076625,2307.14343275,223.72958755000002,-5.254030466,3270.72100825,317.069213875,-5.559110999,3218.23632825,312.184303275,-4.9340497254999995
2025-03-18 03:00:00+00:00,3113.04187,301.66911315000004,-5.92672204975,2334.555908,226.32516857500002,-5.520273685499999,3298.8602295,319.705337525,-5.83781147,3249.24804725,315.08879855,-5.25329768675
2025-03-18 04:00:00+00:00,3151.6136066666672,305.3397420333333,-6.138088226333333,2375.3001303333335,230.2220459,-5.744015693666667,3351.477783,324.73733519999996,-6.033219337333333,3300.9156089999997,320.00544229999997,-5.529718399
