Time,P_1_pv0,P_1_pv1,P_1_pv3,P_6_pv0,P_6_pv1,P_6_pv3,P_7_pv0,P_7_pv1,P_7_pv3,P_9_pv0,P_9_pv1,P_9_pv3
2025-02-18 04:00:00+00:00,2338.52142325,226.389431,-6.8837321995,2465.12701425,238.98410415,-5.522472024,2398.19403075,232.22398375,-6.64386892325,2549.3637695,247.01766585000001,-6.030776739
2025-02-19 00:00:00+00:00,2227.49029575,214.998947125,-9.7664875975,2356.0895385,227.88407135,-7.7545188665,2289.16119375,221.01322555000002,-9.501709938000001,2440.70727525,235.942089075,-8.28138768675
2025-02-19 01:00:00+00:00,2123.9848025,204.88402175,-10.3590619575,2252.1481322500003,217.74114227500002,-8.15828073025,2181.9604492500002,210.52428437499998,-10.1367855065,2333.5305175,225.43548967499999,-8.898632526
2025-02-19 02:00:00+00:00,2106.13638325,203.05877305,-10.8426964275,2234.465576,215.862159725,-8.91548633575,2162.93426525,208.55425645,-10.7657544625,2314.69561775,223.442275975,-9.65046405775
2025-02-19 03:00:00+00:00,2117.97894275,204.112091075,-11.254029987500001,2247.091919,216.941333775,-9.5508060455,2170.63055425,209.19086455000001,-11.2115287775,2321.19366475,223.9311142,-10.237909315
2025-02-19 04:00:00+00:00,2112.6150515,203.4863472,-11.775768995,2240.1258545,216.246170025,-9.62383985525,2157.98355125,207.889522575,-11.6262822175,2308.3863525,222.6330452,-10.525403022499999
2025-02-20 00:00:00+00:00,2188.911621,211.10795595,-10.5329749575,2316.0081787500003,224.108871475,-7.323155999,2245.47149675,216.57913969999998,-10.4543232925,2396.84826675,231.78726577499998,-7.9174404145
2025-02-20 01:00:00+00:00,2286.4213255,220.4649849,-10.7335124025,2412.50628675,233.357082375,-7.694186687,2344.48046875,226.060905475,-10.75476265,2493.98144525,241.0501938,-8.458231925749999
2025-02-20 02:00:00+00:00,2277.2008057499997,219.55742262500002,-10.8207130425,2405.8422855,232.670986175,-7.86761116975,2341.18334975,225.706909175,-10.911333325000001,2492.88391125,240.866893775,-8.73155879975
2025-02-20 03:00:00+00:00,2253.8464355,217.252815225,-11.067415475,2381.9351807499997,230.286239625,-8.17318058025,2310.78399675,222.71330642499998,-11.187102795,2462.9274292500004,237.87392425000002,-9.16121172875
2025-02-20 04:00:00+00:00,2185.52642825,210.613285075,-11.30923271,2313.2821655,223.528804775,-8.69833922375,2239.51928725,215.77340315,-11.506594657499999,2390.6557617500002,230.790222175,-9.59941387175
2025-02-21 00:00:00+00:00,2136.41448975,206.350887275,-9.0893993375,2264.027222,219.19898985,-6.7850512265,2188.02478025,211.3174057,-9.17782139775,2338.9951782499998,226.358940125,-7.19980466375
2025-02-21 01:00:00+00:00,2183.435608,210.8028717,-9.501709938000001,2309.6761475000003,223.46605300000002,-7.44015645975,2244.5181885,216.652606975,-9.652662754,2393.9815675,231.519619,-7.89081597325
2025-02-21 02:00:00+00:00,2210.46917725,213.306102775,-9.9938936215,2337.8393555000002,226.086891175,-7.8920372725,2269.2573242500002,218.938709275,-10.1741571425,2420.30780025,233.9141159,-8.51172494875
2025-02-21 03:00:00+00:00,2190.93963625,211.364974975,-10.2594039425,2318.46862775,224.08983995,-8.43893551825,2250.144226,217.01940155,-10.510014535,2401.2108155,231.954650875,-8.989985466
2025-02-21 04:00:00+00:00,2403.94714375,231.89125825,-10.35661936,2532.767273,244.737247475,-8.69540834425,2463.84063725,237.6280098,-10.527601245,2614.294983,252.4996796,-9.13556456575
2025-02-22 00:00:00+00:00,2274.6727295,220.583297725,-5.2498779295,2400.36505125,233.102622975,-3.883732319,2332.75579825,226.238937375,-5.1446019409999995,2484.01239025,241.0767021,-4.4811918735
2025-02-22 01:00:00+00:00,2216.5964355,214.80412295,-5.886663437,2339.36602775,226.980175,-4.7142157555,2272.0381472500003,220.1846428,-5.860039115,2422.3838502500003,234.891845725,-5.27479243275
2025-02-22 02:00:00+00:00,2260.54931625,218.965255725,-6.33683431175,2386.397339,231.421710975,-5.229115963,2315.59509275,224.30298612500002,-6.30898869025,2467.08288575,239.10630035,-5.7914021015
2025-02-22 03:00:00+00:00,2285.15448,221.26215365000002,-6.7171468735,2411.35266125,233.72880935,-5.69394242775,2347.00622525,227.252185825,-6.7105518580000005,2497.12280275,241.90281295,-6.25061059
2025-02-22 04:00:00+00:00,2338.17120375,226.319011675,-7.0381047725,2464.44372575,238.795516975,-6.0109916925,2396.3081055,231.94849395,-7.03688335425,2547.02557375,246.6372719,-6.6331214905
2025-02-23 00:00:00+00:00,2530.03204325,245.21027375,-5.788959503,2657.08172625,258.08116532500003,-3.7049340605000003,2593.0910645,251.338409425,-5.7254519465,2744.338501,266.475215875,-3.9995114805000003
2025-02-23 01:00:00+00:00,2456.916931,238.305564875,-5.07865166675,2584.46331775,251.1759758,-3.15803611275,2517.19043,244.15071105,-5.05617976175,2670.840027,259.4536171,-3.5403028725
2025-02-23 02:00:00+00:00,2345.789673,227.35212705,-5.78456282625,2471.3859252499997,240.00938797499998,-3.83488035175,2404.32489025,233.008426675,-5.8475818635,2555.13153075,248.003654475,-4.3722519875
2025-02-23 03:00:00+00:00,2342.79126,226.9460106,-6.27747917175,2469.68981925,239.726810475,-4.30141663525,2402.77404775,232.757766725,-6.27357101425,2553.8795775,247.760227225,-4.84513914575
2025-02-23 04:00:00+00:00,2349.560547,227.548923475,-6.4973130225,2476.92388925,240.360759725,-4.586956382,2409.75396725,233.384716025,-6.4973130225,2560.90069575,248.343040475,-5.20273590075
2025-02-24 00:00:00+00:00,2423.15747075,235.935352325,-1.3463605345,2547.59204125,248.711620325,1.2046898005,2482.8198242500002,241.83111954999998,-1.001465559,2633.857849,257.060646025,0.93356131
2025-02-24 01:00:00+00:00,2453.69879175,238.89809415,-1.38983881475,2577.6401367500002,251.57156375,0.9233024117499999,2513.3429567499998,244.806896225,-0.989496827,2664.5272825,260.006896975,0.7572056650000001
2025-02-24 02:00:00+00:00,2408.4092405,234.46318435,-1.4948705434999998,2531.8825075,247.04974744999998,0.70835368325,2467.9663085,240.3574257,-1.09916949275,2618.82238775,255.4531975,0.40913531925
2025-02-24 03:00:00+00:00,2430.1705935,236.515426625,-1.7638006807500002,2553.84075925,249.116100325,0.42183683075,2488.9036865,242.32738875,-1.389594525,2641.42822275,257.6029663,0.1287249675
2025-02-24 04:00:00+00:00,2478.10485825,241.194965375,-1.70786514875,2602.767212,253.866909,0.3326819835,2540.977417,247.420593275,-1.2933561205,2691.4751585,262.4528122,0.09110893875000001
2025-02-25 00:00:00+00:00,2389.83636475,232.36114502499998,-2.71397173425,2514.0009155,244.94950485,-0.6805080619999999,2450.08819575,238.26129915,-2.5471422075,2600.33880625,253.4775467,-0.2462139725
2025-02-25 01:00:00+00:00,2403.9908204,233.71911928,-2.7859306814,2527.8874512,246.2458069,-0.9033707974,2463.3884278,239.53426512000001,-2.6180752754,2612.7543944,254.60881042,-0.5459697124
2025-02-25 02:00:00+00:00,2426.614746,235.87171555,-2.97777235525,2551.09405525,248.422508225,-1.22447481725,2485.13055425,241.594162,-2.8429409265,2635.86633275,256.744831075,-0.9809477182499999
2025-02-25 03:00:00+00:00,2368.86126725,230.17930605,-3.30556911225,2493.4710692500003,242.731849675,-1.54347825075,2425.6420285,235.704677575,-3.27308249475,2576.564392,250.834388725,-1.48998531725
2025-02-25 04:00:00+00:00,2400.1567385,233.119178775,-3.722765088,2524.4163817500003,245.624862675,-2.00757205475,2461.467102,239.08654405,-3.669516444,2612.2190552499997,254.158340475,-2.04445529
2025-02-26 00:00:00+00:00,2486.3367307500002,242.877510075,1.78065466875,2609.4072265,255.1903801,2.87982416125,2547.62762425,248.91933824999998,1.98827552825,2698.53735375,263.78115845,2.41426467875
2025-02-26 01:00:00+00:00,2510.41308575,245.20794295000002,1.69711768625,2632.958374,257.46331025,2.760136843,2572.57489025,251.35401535,1.978505135,2722.21112025,266.064102175,2.3011723755
2025-02-26 02:00:00+00:00,2486.78417975,242.9083214,1.72936004375,2607.7386475,254.99186705,2.7638007405,2552.776367,249.410182975,1.97581827675,2700.260925,263.909652725,2.31802630425
2025-02-26 03:00:00+00:00,2472.40441875,241.468570675,1.5901318792499999,2594.82153325,253.676734925,2.5425012705,2532.9434815,247.448928825,1.8563752175,2683.452698,262.24853515,2.20517826075
2025-02-26 04:00:00+00:00,2456.95349125,239.909164425,1.389594555,2580.12017825,252.183139825,2.333414674,2518.68042,246.005523675,1.6582804025,2668.74108875,260.75663755,2.00781631475
2025-02-27 00:00:00+00:00,2467.92395025,240.558067325,-0.293111868,2591.1169435,252.83489227500002,0.72813873,2527.047302,246.429256425,0.122129947,2677.9331665,261.24284365,0.49291645000000006
2025-02-27 01:00:00+00:00,2516.22106925,245.35777282499998,0.0679042515,2641.59881575,257.846366875,1.042256966,2576.88262925,251.375885025,0.47630679600000003,2728.73425275,266.294143675,0.855642393
2025-02-27 02:00:00+00:00,2511.6354982499997,244.926551825,0.12945774575,2634.9530640000003,257.205352775,1.0732779505,2573.48931875,251.063232425,0.530532479,2723.9403075,265.82585907500004,0.8370786605
2025-02-27 03:00:00+00:00,2485.2952272499997,242.40556335,0.31753785900000003,2607.93432625,254.6194992,1.267953098,2546.15136725,248.437397,0.6919882742500001,2696.3160399999997,263.18099215,1.023204684
2025-02-27 04:00:00+00:00,2476.57586675,241.48896025,0.05569125575,2599.98510725,253.76558685,0.97044456,2536.625122,247.442115775,0.43698094075,2687.2269895,262.213661175,0.730581343
2025-02-28 00:00:00+00:00,2368.95404075,230.764221175,-0.9037615955,2490.8526,242.8615799,-0.024425985750000004,2424.93249525,236.312328325,-0.5224719045,2574.57427975,250.9271965,-0.38764044999999997
2025-02-28 01:00:00+00:00,2360.758728,229.829246525,-1.4758182765,2485.26550275,242.17440795,-0.586223751,2417.981201,235.492000575,-1.0991695075,2568.51910375,250.203651425,-0.90547141425
2025-02-28 02:00:00+00:00,2517.54748525,245.05619810000002,-1.61968731875,2642.5509035,257.4685135,-0.7105520365,2581.800171,251.414772025,-1.21983388075,2731.7944945,266.080337525,-1.00757205475
2025-02-28 03:00:00+00:00,2363.79370125,229.96964645,-2.125061035,2488.1448975000003,242.287624375,-1.25280898825,2424.59149175,235.968391425,-1.7857840655,2575.20593275,250.645847325,-1.70737665875
2025-02-28 04:00:00+00:00,2496.25317375,242.82335662499997,-2.2547630072500002,2621.78411875,255.23034667500002,-1.5144113305,2561.02197275,249.2129402,-1.91206642975,2710.953369,263.783412925,-1.9809477325000002
2025-03-05 00:00:00+00:00,1887.046234,183.45313262500002,-2.83341479275,2010.11215225,196.101192475,0.523204699,1944.1130675,189.0590782,-2.5403028725,2094.76086425,204.40459825,0.7366878315
2025-03-05 01:00:00+00:00,1918.83267225,186.412506125,-3.5031753185,2041.9810485,199.06651305,-0.16536394875,1976.92950425,192.111301425,-3.22154366975,2127.82672125,207.437580075,-0.148754275
2025-03-05 02:00:00+00:00,1900.6557615,184.6023369,-3.730092883,2023.85671975,197.19427109999998,-0.671470441,1955.2506102500001,189.94265744999998,-3.54176843175,2106.20166025,205.21154022500002,-0.6966292187500001
2025-03-05 03:00:00+00:00,1907.6058655,185.158721925,-4.3453834055,2032.1503295,197.91135789999998,-1.115046412,1966.6250915,190.921230325,-4.1773326395,2117.525757,206.178215025,-1.3434293865
2025-03-05 04:00:00+00:00,1935.1419375,187.779987325,-4.612359404749999,2059.2916565,200.472198475,-1.51416707025,1995.038971,193.6085777,-4.5312651395,2144.85687275,208.72171782499998,-1.880801171
2025-03-06 00:00:00+00:00,2017.0965879999999,196.75422667499998,0.39081583175,2138.22723375,209.320426925,3.8324377535000003,2076.6628417499996,202.5904999,0.5156326295,2228.1471555,218.12330245,3.834880352
2025-03-06 01:00:00+00:00,1978.0258485,192.866764075,0.014411332000000006,2099.5857545,205.426563275,3.31656080475,2037.28433225,198.672485375,0.14924279975,2187.53149425,214.01950455,3.25500732675
2025-03-06 02:00:00+00:00,1992.7843935,194.234447475,-0.34196384975,2114.08789075,206.72615432499998,2.762579441,2052.64709475,200.073562625,-0.305324871,2202.26715075,215.313076025,2.6025891897499998
2025-03-06 03:00:00+00:00,1973.10482775,192.2293129,-0.77454811325,2094.91760275,204.731002825,2.20566678075,2032.2957152499998,198.005138375,-0.72862726425,2182.5372315,213.23854065,1.9513922629999998
2025-03-06 04:00:00+00:00,1983.7285465,193.1697731,-1.24596971275,2105.53332525,205.65120315000001,1.6609672607500001,2044.76193225,199.13167572499998,-1.1900341810000001,2194.3980715,214.26913835,1.37689301375
2025-03-07 00:00:00+00:00,2051.5300902500003,200.744915025,3.41231060025,2171.1203610000002,212.979667675,5.797020078,2110.4177245,206.506862625,3.40595990425,2261.22796625,221.85581969999998,5.958475828
2025-03-07 01:00:00+00:00,2038.7022095,199.406311025,3.00928187375,2158.98150625,211.705890675,5.422569751999999,2096.6467895,205.06136705,2.95554471025,2247.90917975,220.4135666,5.373717785
2025-03-07 02:00:00+00:00,2071.0734865,202.507766725,2.70395708075,2191.08721925,214.776184075,5.0806059835,2129.5823365,208.21697997500002,2.6140694617499998,2279.4861447499998,223.395278925,4.89057147475
2025-03-07 03:00:00+00:00,2098.1849975,205.154067975,2.68197369575,2218.20098875,217.393215175,4.8998533485,2159.02838125,211.073379525,2.5500733255,2308.8086547499997,226.2287445,4.71397149525
2025-03-07 04:00:00+00:00,2079.13824475,203.256675725,2.5158768892500003,2199.54913325,215.512180325,4.6653637885,2140.201355,209.193927775,2.3693209885,2289.79174825,224.2911148,4.396677971
2025-03-08 00:00:00+00:00,2034.3671265,199.026016225,3.21934533125,2156.51867675,211.6149025,6.094284296250001,2091.1329345,204.586643225,3.2528089285,2242.9641115,220.08720395,6.057645321
2025-03-08 01:00:00+00:00,2043.958527,199.86893845,2.7625794407499997,2163.6679077500003,212.2035446,5.60674166675,2102.720276,205.618446325,2.7601368425,2251.2176515,220.77172472499998,5.518075347
2025-03-08 02:00:00+00:00,1988.7250976666667,194.36089576666666,2.239048957666667,2109.5765786666666,206.776062,5.039896011000001,2046.3095296666663,199.99648536666666,2.2680344580000003,2197.3387856666664,215.33845523333332,4.842859427
2025-03-08 03:00:00+00:00,2018.72052025,197.157821675,1.5830483735,2140.437134,209.652442925,4.35857343675,2076.77502425,202.827392575,1.58646801125,2227.8644409999997,218.142425525,4.03444063675
2025-03-08 04:00:00+00:00,2015.109894,196.74305725,1.27967756975,2134.9210205,209.0146904,3.92110407325,2074.869568,202.5596504,1.1968734859999999,2224.37408425,217.67703245,3.492916465
2025-03-09 00:00:00+00:00,2069.94506825,202.674324025,4.0107474325000005,2189.796265,215.12550735,7.20127034175,2130.135071,208.5957985,4.14044940425,2280.380005,224.016716025,7.157791972
2025-03-09 01:00:00+00:00,2074.2538455,203.048393275,3.78602838525,2194.35913075,215.46453092500002,6.704689622,2133.5648805,208.893241875,3.9667806625,2284.18060275,224.278659825,6.68734717375
2025-03-09 02:00:00+00:00,2043.84292575,199.9590683,3.248656571,2163.213501,212.2480774,6.02589154225,2101.83105475,205.653785725,3.3380556705,2251.47399875,220.876319875,5.8622374535
2025-03-09 03:00:00+00:00,2056.2302855,201.04744722499998,2.66487550725,2176.49688725,213.42178727499999,5.41841733475,2115.8526002500003,206.8782959,2.67049348325,2265.44744875,222.073703775,5.119687437750001
2025-03-09 04:00:00+00:00,2097.11261,205.03399275,2.57694184775,2219.340881,217.56243895,5.14240372175,2159.70819075,211.1291008,2.5158768295000002,2309.41632075,226.300727825,4.76306784125
2025-03-10 00:00:00+00:00,2118.52020275,207.823665625,5.81875920275,2236.55755625,219.72174455,7.20566689975,2176.3012085,213.445930475,5.614069462,2326.24176025,228.501762375,7.07498788825
2025-03-10 01:00:00+00:00,2102.56573475,206.175708775,5.41548621675,2223.0831909999997,218.292598725,6.74157285675,2157.88739,211.540199275,5.163898587249999,2309.0409545,226.7033615,6.61944293975
2025-03-10 02:00:00+00:00,2151.6172362,210.97109984,5.3707866668,2269.9967772,222.8894745,6.7022958754,2211.9240724,216.85093994,5.2222766876,2361.997705,231.90090330000004,6.608109283599999
2025-03-10 03:00:00+00:00,2201.94213875,215.9695587,5.6450904605000005,2322.38500975,228.1007042,6.9816805125,2264.72192375,222.103012075,5.5290670395,2414.97937,237.147323625,6.7904248240000005
2025-03-10 04:00:00+00:00,2193.2249755,215.1616745,5.85735225675,2312.26940925,227.15322492500002,7.1768443582499994,2255.1567995,221.20996095,5.74816811075,2404.4232175,236.1461754,6.93233990675
2025-03-11 00:00:00+00:00,2051.1833495,201.0933609,5.22716188425,2170.73925775,213.086425775,6.443820119,2106.88153075,206.600109075,5.4416220187499995,2256.96264675,221.4190979,5.88055694075
2025-03-11 01:00:00+00:00,2076.1112672500003,203.448486325,4.81191980825,2194.3030395,215.305511475,6.02882266025,2133.91275025,209.1629486,5.045676589,2283.3325194999998,223.908878325,5.46971189975
2025-03-11 02:00:00+00:00,2060.7644960000002,201.791118625,4.08646798125,2179.78949,213.74451447500002,5.41841733475,2115.7702637499997,207.20874405,4.230092764,2265.7782595,222.030372625,4.79286754125
2025-03-11 03:00:00+00:00,2030.2197265,198.676113125,3.4904738665,2149.946228,210.6803398,4.79848563675,2088.13229375,204.352958675,3.53517341625,2238.8499145,219.25160595,4.1809965372499995
2025-03-11 04:00:00+00:00,2045.1465147499998,200.030723575,2.9799706935,2164.52160625,211.992557525,4.250122070250001,2104.259552,205.843975075,3.0776746275,2253.63818325,220.5717621,3.6416707635
2025-03-12 00:00:00+00:00,2094.24700925,205.1146431,4.29408884075,2213.350891,217.007019025,5.293844819,2153.6747434999997,210.981586475,4.50146543975,2303.36688225,225.7388687,4.89789938925
2025-03-12 01:00:00+00:00,2093.56030275,204.94890595,3.834880352,2213.9757692499998,216.94834137499998,4.76306772225,2153.73999025,210.8499031,3.88373231875,2303.8132325,225.619606025,4.2081093785
2025-03-12 02:00:00+00:00,2078.32684325,203.38116455,3.475818217,2197.0198975,215.169281,4.24596965325,2134.289307,208.860290525,3.492916465,2283.86700425,223.567504875,3.78602838525
2025-03-12 03:00:00+00:00,2084.9107055,203.98883437499998,3.3048362732500003,2204.6692505,215.8786049,4.0359061955,2142.592102,209.630931875,3.29482162,2295.33654775,224.65029525,3.6135808825
2025-03-12 04:00:00+00:00,2091.00714125,204.47346495,2.78212022775,2211.4420165,216.42207337500002,3.54054719225,2150.6019287500003,210.312717475,2.833414793,2300.09497075,225.0007019,3.12652659425
2025-03-13 00:00:00+00:00,2104.48266625,206.984535225,8.30776786775,2222.2420045,218.68756485,8.85124588,2160.34906025,212.53121185,8.52100682275,2311.20275875,227.4583435,8.891060352250001
2025-03-13 01:00:00+00:00,2139.4449465,210.3448715,7.9484614132499996,2259.2617795,222.312366475,8.74279451375,2198.142517,216.18242262500002,8.23546671875,2349.03295925,231.140068025,8.7208111285
2025-03-13 02:00:00+00:00,2161.49353,212.4820366,7.8019053935,2281.17413325,224.44057465,8.622374534750001,2221.18334975,218.42039110000002,8.10942888225,2371.24865725,233.294063575,8.58964371675
2025-03-13 03:00:00+00:00,2155.9292605,211.88407899999999,7.5749878885,2276.43273925,223.90638735,8.3353693485,2216.61706525,217.91896055,7.88690769675,2366.833435,232.8011589,8.34660530075
2025-03-13 04:00:00+00:00,2170.4417725,213.28107070000001,7.4626283645,2292.787903,225.47859195,8.16658568375,2230.8182985,219.3078308,7.8180264235,2382.45019525,234.28226089999998,8.231558799750001
2025-03-14 00:00:00+00:00,2043.6152345,199.79169845,2.5549584625,2164.362549,211.8504944,3.696873486,2098.91278075,205.2263832,2.68685883275,2249.78375225,220.146385175,3.4196385145
2025-03-14 01:00:00+00:00,2135.17388925,208.675712575,2.24719101175,2256.0791627500003,220.76071165,3.410600841,2195.95562725,214.64682005,2.38177818075,2346.1570435000003,229.518070225,3.17537862075
2025-03-14 02:00:00+00:00,2045.36853025,199.81879425,1.8563751877499999,2165.23461925,211.7907982,3.0510503055,2103.2856444999998,205.4979019,1.91328772925,2253.15179425,220.307529425,2.682217896
2025-03-14 03:00:00+00:00,2168.3599855,211.878891,2.0639960764999996,2288.8738405,223.90524290000002,3.131167531,2228.07617175,217.73992537499998,2.18246209625,2378.5110475,232.586894975,2.7757694720000003
2025-03-14 04:00:00+00:00,2137.817566,208.91786195,2.17147040375,2257.24078375,220.82056807499998,3.1907669305,2197.213318,214.7408676,2.2471909525,2345.510437,229.3748474,2.84831464275
2025-03-15 00:00:00+00:00,2181.11352525,212.894619025,1.02833414075,2301.98565675,224.89242935,1.880801201,2238.7961425000003,218.612838725,1.4167073965,2388.001831,233.16013335,1.321446061
2025-03-15 01:00:00+00:00,2183.2467655,213.145832075,1.22129943975,2303.2856444999998,225.0355568,1.94943821425,2240.531067,218.82860565,1.616511971,2390.7026367500002,233.43684005,1.374206185
2025-03-15 02:00:00+00:00,2171.46820075,211.95798875,1.050073266,2291.19818125,223.824646,1.818759143,2228.8348997499997,217.628684975,1.35857352625,2378.1129152500002,232.18844605,1.2945773897500001
2025-03-15 03:00:00+00:00,2168.1540525,211.58060835,0.806057632,2289.41528325,223.62366485,1.707376629,2226.01397725,217.30228424999999,1.13776254675,2374.465454,231.82607652500002,1.26868590675
2025-03-15 04:00:00+00:00,2152.92865,210.12308885,0.935271129,2274.35565175,222.1713829,1.79262331125,2209.28356925,215.69874955,1.267953068,2357.7854615,230.238574975,1.44748416525
2025-03-16 00:00:00+00:00,2182.522278,213.1945648,1.758671254,2302.897644,225.15631485,2.613580942,2240.8125609999997,218.999263775,2.24230575575,2390.36627175,233.673660275,2.4753296375
2025-03-16 01:00:00+00:00,2178.0392253333334,212.79297893333333,1.923139572,2298.275635,224.73846946666666,2.766650438333333,2234.517334,218.41104126666664,2.3641100723333337,2384.296956333333,233.10884093333334,2.597296794
2025-03-16 02:00:00+00:00,2130.8273317499998,208.1236305,1.658524692,2252.17901625,220.167675025,2.48510015,2186.8505247499997,213.692955025,2.10063505175,2337.26599125,228.4393997,2.2984855175
2025-03-16 03:00:00+00:00,2143.0076295,209.2335434,1.2967757880000002,2264.57995575,221.306552875,2.17513430125,2200.32049575,214.932640075,1.758671224,2349.795166,229.601799025,2.041524172
2025-03-16 04:00:00+00:00,2143.3062135,209.28395079999999,1.39228138325,2265.11560075,221.3829422,2.27381527425,2199.66693125,214.88620755,1.83194920425,2349.154297,229.576950075,2.19369804875
2025-03-17 00:00:00+00:00,2207.49829125,215.0313759,-0.9479726402499999,2327.8886110000003,226.8440399,-0.57107961175,2265.0159912500003,220.74726105,-0.454567656,2414.95764175,235.40480804999999,-0.25769418075
2025-03-17 01:00:00+00:00,2113.1185299999997,205.761337275,-1.29457741975,2236.625061,217.8722763,-0.90278455625,2166.13641375,211.032691925,-0.787005365,2315.08929425,225.57317735,-0.6595017015
2025-03-17 02:00:00+00:00,2106.3652955,205.01465604999999,-1.700293094,2228.743469,217.01210785,-1.2992183865,2161.2188109999997,210.4634819,-1.172447443,2311.20507775,225.08540725,-1.12945771225
2025-03-17 03:00:00+00:00,2159.73110975,210.149024975,-1.97850513475,2281.9226682500002,222.14906695,-1.49462628375,2215.6489257499998,215.67256165,-1.6148021517500002,2365.53326425,230.28383635,-1.5173424185
2025-03-17 04:00:00+00:00,2141.0894775,208.355499275,-1.880801171,2263.814392,220.3987007,-1.4379579725,2195.70489525,213.772506725,-1.4167073667499999,2345.8902587499997,228.391670225,-1.4316072165
2025-03-18 00:00:00+00:00,2080.98876975,201.8565216,-4.9785051345,2207.44219975,214.350116725,-3.95407915125,2135.054871,207.1407738,-4.787493825,2285.1052855,221.84651565000001,-4.1524181365
